Id,Date,ActivityHour,StepTotal,Calories,TotalIntensity,AverageIntensity
2320127002,2016-04-28,09:00:00,0,55,0,0
2320127002,2016-04-28,09:00:00,0,55,0,0
2320127002,2016-04-28,10:00:00,0,55,0,0
2320127002,2016-04-28,10:00:00,0,55,0,0
2320127002,2016-04-28,10:00:00,0,55,0,0
2320127002,2016-04-28,10:00:00,0,55,0,0
2320127002,2016-04-28,10:00:00,0,55,0,0
2320127002,2016-04-28,10:00:00,0,55,0,0
2320127002,2016-04-28,10:00:00,0,55,0,0
2320127002,2016-04-28,10:00:00,0,55,0,0
2320127002,2016-04-28,11:00:00,0,55,0,0
2320127002,2016-04-28,11:00:00,0,55,0,0
2320127002,2016-04-28,11:00:00,0,55,0,0
2320127002,2016-04-28,11:00:00,0,55,0,0
2320127002,2016-04-28,11:00:00,0,55,0,0
2320127002,2016-04-28,11:00:00,0,55,0,0
2320127002,2016-04-28,11:00:00,0,55,0,0
2320127002,2016-04-28,11:00:00,0,55,0,0
2320127002,2016-04-29,12:00:00,0,55,0,0
2320127002,2016-04-29,12:00:00,0,55,0,0
2320127002,2016-04-29,12:00:00,0,55,0,0
2320127002,2016-04-29,12:00:00,0,55,0,0
2320127002,2016-04-29,12:00:00,0,55,0,0
2320127002,2016-04-29,12:00:00,0,55,0,0
2320127002,2016-04-29,12:00:00,0,55,0,0
2320127002,2016-04-29,12:00:00,0,55,0,0
2320127002,2016-04-29,01:00:00,0,55,0,0
2320127002,2016-04-29,01:00:00,0,55,0,0
2320127002,2016-04-29,01:00:00,0,55,0,0
2320127002,2016-04-29,01:00:00,0,55,0,0
2320127002,2016-04-29,01:00:00,0,55,0,0
2320127002,2016-04-29,01:00:00,0,55,0,0
2320127002,2016-04-29,01:00:00,0,55,0,0
2320127002,2016-04-29,01:00:00,0,55,0,0
2320127002,2016-04-29,02:00:00,0,55,0,0
2320127002,2016-04-29,02:00:00,0,55,0,0
2320127002,2016-04-29,02:00:00,0,55,0,0
2320127002,2016-04-29,02:00:00,0,55,0,0
2320127002,2016-04-29,02:00:00,0,55,0,0
2320127002,2016-04-29,02:00:00,0,55,0,0
2320127002,2016-04-29,02:00:00,0,55,0,0
2320127002,2016-04-29,02:00:00,0,55,0,0
2320127002,2016-04-29,03:00:00,0,55,0,0
2320127002,2016-04-29,03:00:00,0,55,0,0
2320127002,2016-04-29,03:00:00,0,55,0,0
2320127002,2016-04-29,03:00:00,0,55,0,0
2320127002,2016-04-29,03:00:00,0,55,0,0
2320127002,2016-04-29,03:00:00,0,55,0,0
2320127002,2016-04-29,03:00:00,0,55,0,0
2320127002,2016-04-29,03:00:00,0,55,0,0
2320127002,2016-04-29,04:00:00,0,55,0,0
2320127002,2016-04-29,04:00:00,0,55,0,0
2320127002,2016-04-29,04:00:00,0,55,0,0
2320127002,2016-04-29,04:00:00,0,55,0,0
2320127002,2016-04-29,04:00:00,0,55,0,0
2320127002,2016-04-29,04:00:00,0,55,0,0
2320127002,2016-04-29,04:00:00,0,55,0,0
2320127002,2016-04-29,04:00:00,0,55,0,0
2320127002,2016-04-29,05:00:00,0,55,0,0
2320127002,2016-04-29,05:00:00,0,55,0,0
2320127002,2016-04-29,05:00:00,0,55,0,0
2320127002,2016-04-29,05:00:00,0,55,0,0
2320127002,2016-04-29,05:00:00,0,55,0,0
2320127002,2016-04-29,05:00:00,0,55,0,0
2320127002,2016-04-29,05:00:00,0,55,0,0
2320127002,2016-04-29,05:00:00,0,55,0,0
2320127002,2016-04-29,06:00:00,241,77,12,0.2
2320127002,2016-04-29,06:00:00,241,77,0,0
2320127002,2016-04-29,06:00:00,241,55,12,0.2
2320127002,2016-04-29,06:00:00,241,55,0,0
2320127002,2016-04-29,06:00:00,0,77,12,0.2
2320127002,2016-04-29,06:00:00,0,77,0,0
2320127002,2016-04-29,06:00:00,0,55,12,0.2
2320127002,2016-04-29,06:00:00,0,55,0,0
2320127002,2016-04-29,07:00:00,577,107,27,0.45
2320127002,2016-04-29,07:00:00,577,107,0,0
2320127002,2016-04-29,07:00:00,577,55,27,0.45
2320127002,2016-04-29,07:00:00,577,55,0,0
2320127002,2016-04-29,07:00:00,0,107,27,0.45
2320127002,2016-04-29,07:00:00,0,107,0,0
2320127002,2016-04-29,07:00:00,0,55,27,0.45
2320127002,2016-04-29,07:00:00,0,55,0,0
2320127002,2016-04-29,08:00:00,106,68,6,0.1
2320127002,2016-04-29,08:00:00,106,68,0,0
2320127002,2016-04-29,08:00:00,106,55,6,0.1
2320127002,2016-04-29,08:00:00,106,55,0,0
2320127002,2016-04-29,08:00:00,0,68,6,0.1
2320127002,2016-04-29,08:00:00,0,68,0,0
2320127002,2016-04-29,08:00:00,0,55,6,0.1
2320127002,2016-04-29,08:00:00,0,55,0,0
2320127002,2016-04-29,09:00:00,0,55,0,0
2320127002,2016-04-29,09:00:00,0,55,0,0
2320127002,2016-04-29,09:00:00,0,55,0,0
2320127002,2016-04-29,09:00:00,0,55,0,0
2320127002,2016-04-29,09:00:00,0,55,0,0
2320127002,2016-04-29,09:00:00,0,55,0,0
2320127002,2016-04-29,09:00:00,0,55,0,0
2320127002,2016-04-29,09:00:00,0,55,0,0
2320127002,2016-04-29,10:00:00,0,55,0,0
2320127002,2016-04-29,10:00:00,0,55,0,0
2320127002,2016-04-29,10:00:00,0,55,0,0
2320127002,2016-04-29,10:00:00,0,55,0,0
2320127002,2016-04-29,10:00:00,0,55,0,0
2320127002,2016-04-29,10:00:00,0,55,0,0
2320127002,2016-04-29,10:00:00,0,55,0,0
2320127002,2016-04-29,10:00:00,0,55,0,0
2320127002,2016-04-29,11:00:00,0,55,0,0
2320127002,2016-04-29,11:00:00,0,55,0,0
2320127002,2016-04-29,11:00:00,0,55,0,0
2320127002,2016-04-29,11:00:00,0,55,0,0
2320127002,2016-04-29,11:00:00,0,55,0,0
2320127002,2016-04-29,11:00:00,0,55,0,0
2320127002,2016-04-29,11:00:00,0,55,0,0
2320127002,2016-04-29,11:00:00,0,55,0,0
2320127002,2016-04-30,12:00:00,0,55,0,0
2320127002,2016-04-30,12:00:00,0,55,0,0
2320127002,2016-04-30,12:00:00,0,55,0,0
2320127002,2016-04-30,12:00:00,0,55,0,0
2320127002,2016-04-30,12:00:00,0,55,0,0
2320127002,2016-04-30,12:00:00,0,55,0,0
2320127002,2016-04-30,12:00:00,0,55,0,0
2320127002,2016-04-30,12:00:00,0,55,0,0
2320127002,2016-04-30,01:00:00,65,63,4,0.066667
2320127002,2016-04-30,01:00:00,65,63,0,0
2320127002,2016-04-30,01:00:00,65,55,4,0.066667
2320127002,2016-04-30,01:00:00,65,55,0,0
2320127002,2016-04-30,01:00:00,0,63,4,0.066667
2320127002,2016-04-30,01:00:00,0,63,0,0
2320127002,2016-04-30,01:00:00,0,55,4,0.066667
2320127002,2016-04-30,01:00:00,0,55,0,0
2320127002,2016-04-30,02:00:00,249,85,17,0.283333
2320127002,2016-04-30,02:00:00,249,85,0,0
2320127002,2016-04-30,02:00:00,249,55,17,0.283333
2320127002,2016-04-30,02:00:00,249,55,0,0
2320127002,2016-04-30,02:00:00,0,85,17,0.283333
2320127002,2016-04-30,02:00:00,0,85,0,0
2320127002,2016-04-30,02:00:00,0,55,17,0.283333
2320127002,2016-04-30,02:00:00,0,55,0,0
2320127002,2016-04-30,03:00:00,378,92,19,0.316667
2320127002,2016-04-30,03:00:00,378,92,0,0
2320127002,2016-04-30,03:00:00,378,55,19,0.316667
2320127002,2016-04-30,03:00:00,378,55,0,0
2320127002,2016-04-30,03:00:00,0,92,19,0.316667
2320127002,2016-04-30,03:00:00,0,92,0,0
2320127002,2016-04-30,03:00:00,0,55,19,0.316667
2320127002,2016-04-30,03:00:00,0,55,0,0
2320127002,2016-04-30,04:00:00,582,104,24,0.4
2320127002,2016-04-30,04:00:00,582,104,0,0
2320127002,2016-04-30,04:00:00,582,55,24,0.4
2320127002,2016-04-30,04:00:00,582,55,0,0
2320127002,2016-04-30,04:00:00,0,104,24,0.4
2320127002,2016-04-30,04:00:00,0,104,0,0
2320127002,2016-04-30,04:00:00,0,55,24,0.4
2320127002,2016-04-30,04:00:00,0,55,0,0
2320127002,2016-04-30,05:00:00,336,85,15,0.25
2320127002,2016-04-30,05:00:00,336,85,0,0
2320127002,2016-04-30,05:00:00,336,55,15,0.25
2320127002,2016-04-30,05:00:00,336,55,0,0
2320127002,2016-04-30,05:00:00,0,85,15,0.25
2320127002,2016-04-30,05:00:00,0,85,0,0
2320127002,2016-04-30,05:00:00,0,55,15,0.25
2320127002,2016-04-30,05:00:00,0,55,0,0
2320127002,2016-04-30,06:00:00,219,78,11,0.183333
2320127002,2016-04-30,06:00:00,219,78,0,0
2320127002,2016-04-30,06:00:00,219,55,11,0.183333
2320127002,2016-04-30,06:00:00,219,55,0,0
2320127002,2016-04-30,06:00:00,0,78,11,0.183333
2320127002,2016-04-30,06:00:00,0,78,0,0
2320127002,2016-04-30,06:00:00,0,55,11,0.183333
2320127002,2016-04-30,06:00:00,0,55,0,0
2320127002,2016-04-30,07:00:00,353,96,22,0.366667
2320127002,2016-04-30,07:00:00,353,96,0,0
2320127002,2016-04-30,07:00:00,353,55,22,0.366667
2320127002,2016-04-30,07:00:00,353,55,0,0
2320127002,2016-04-30,07:00:00,0,96,22,0.366667
2320127002,2016-04-30,07:00:00,0,96,0,0
2320127002,2016-04-30,07:00:00,0,55,22,0.366667
2320127002,2016-04-30,07:00:00,0,55,0,0
2320127002,2016-04-30,08:00:00,388,98,24,0.4
2320127002,2016-04-30,08:00:00,388,98,11,0.183333
2320127002,2016-04-30,08:00:00,388,75,24,0.4
2320127002,2016-04-30,08:00:00,388,75,11,0.183333
2320127002,2016-04-30,08:00:00,210,98,24,0.4
2320127002,2016-04-30,08:00:00,210,98,11,0.183333
2320127002,2016-04-30,08:00:00,210,75,24,0.4
2320127002,2016-04-30,08:00:00,210,75,11,0.183333
2320127002,2016-04-30,09:00:00,267,83,14,0.233333
2320127002,2016-04-30,09:00:00,267,83,18,0.3
2320127002,2016-04-30,09:00:00,267,88,14,0.233333
2320127002,2016-04-30,09:00:00,267,88,18,0.3
2320127002,2016-04-30,09:00:00,331,83,14,0.233333
2320127002,2016-04-30,09:00:00,331,83,18,0.3
2320127002,2016-04-30,09:00:00,331,88,14,0.233333
2320127002,2016-04-30,09:00:00,331,88,18,0.3
2320127002,2016-04-30,10:00:00,552,100,21,0.35
2320127002,2016-04-30,10:00:00,552,100,9,0.15
2320127002,2016-04-30,10:00:00,552,74,21,0.35
2320127002,2016-04-30,10:00:00,552,74,9,0.15
2320127002,2016-04-30,10:00:00,185,100,21,0.35
2320127002,2016-04-30,10:00:00,185,100,9,0.15
2320127002,2016-04-30,10:00:00,185,74,21,0.35
2320127002,2016-04-30,10:00:00,185,74,9,0.15
2320127002,2016-04-30,11:00:00,303,89,18,0.3
2320127002,2016-04-30,11:00:00,303,89,7,0.116667
2320127002,2016-04-30,11:00:00,303,71,18,0.3
2320127002,2016-04-30,11:00:00,303,71,7,0.116667
2320127002,2016-04-30,11:00:00,140,89,18,0.3
2320127002,2016-04-30,11:00:00,140,89,7,0.116667
2320127002,2016-04-30,11:00:00,140,71,18,0.3
2320127002,2016-04-30,11:00:00,140,71,7,0.116667
2320127002,2016-05-01,00:00:00,267,84,15,0.25
2320127002,2016-05-01,01:00:00,179,75,10,0.166667
2320127002,2016-05-01,02:00:00,326,85,15,0.25
2320127002,2016-05-01,03:00:00,0,55,0,0
2320127002,2016-05-01,04:00:00,0,55,0,0
2320127002,2016-05-01,05:00:00,0,55,0,0
2320127002,2016-05-01,06:00:00,0,55,0,0
2320127002,2016-05-01,07:00:00,0,55,0,0
2320127002,2016-05-01,08:00:00,0,55,0,0
2320127002,2016-05-01,09:00:00,0,55,0,0
2320127002,2016-05-01,10:00:00,0,55,0,0
2320127002,2016-05-01,11:00:00,0,55,0,0
2320127002,2016-05-01,12:00:00,0,55,0,0
2320127002,2016-05-01,13:00:00,0,55,0,0
2320127002,2016-05-01,14:00:00,0,56,0,0
2320127002,2016-05-01,15:00:00,0,55,0,0
2320127002,2016-05-01,16:00:00,0,55,0,0
2320127002,2016-05-01,17:00:00,0,55,0,0
2320127002,2016-05-01,18:00:00,0,55,0,0
2320127002,2016-05-01,19:00:00,0,55,0,0
2320127002,2016-05-01,20:00:00,0,55,0,0
2320127002,2016-05-01,21:00:00,0,55,0,0
2320127002,2016-05-01,22:00:00,0,55,0,0
2320127002,2016-05-01,23:00:00,0,55,0,0
2320127002,2016-05-02,00:00:00,0,55,0,0
2320127002,2016-05-02,01:00:00,285,80,13,0.216667
2320127002,2016-05-02,02:00:00,322,85,16,0.266667
2320127002,2016-05-02,03:00:00,564,97,21,0.35
2320127002,2016-05-02,04:00:00,203,73,10,0.166667
2320127002,2016-05-02,05:00:00,0,55,0,0
2320127002,2016-05-02,06:00:00,0,55,0,0
2320127002,2016-05-02,07:00:00,0,55,0,0
2320127002,2016-05-02,08:00:00,0,55,0,0
2320127002,2016-05-02,09:00:00,0,55,0,0
2320127002,2016-05-02,10:00:00,0,55,0,0
2320127002,2016-05-02,11:00:00,0,55,0,0
2320127002,2016-05-02,12:00:00,0,55,0,0
2320127002,2016-05-02,13:00:00,0,55,0,0
2320127002,2016-05-02,14:00:00,0,55,0,0
2320127002,2016-05-02,15:00:00,0,55,0,0
2320127002,2016-05-02,16:00:00,0,55,0,0
2320127002,2016-05-02,17:00:00,0,55,0,0
2320127002,2016-05-02,18:00:00,0,55,0,0
2320127002,2016-05-02,19:00:00,151,71,7,0.116667
2320127002,2016-05-02,20:00:00,860,117,29,0.483333
2320127002,2016-05-02,21:00:00,1054,127,41,0.683333
2320127002,2016-05-02,22:00:00,195,79,13,0.216667
2320127002,2016-05-02,23:00:00,0,55,0,0
2320127002,2016-05-03,00:00:00,0,55,0,0
2320127002,2016-05-03,01:00:00,0,55,0,0
2320127002,2016-05-03,02:00:00,0,55,0,0
2320127002,2016-05-03,03:00:00,0,55,0,0
2320127002,2016-05-03,04:00:00,0,55,0,0
2320127002,2016-05-03,05:00:00,453,95,19,0.316667
2320127002,2016-05-03,06:00:00,451,97,22,0.366667
2320127002,2016-05-03,07:00:00,1053,128,40,0.666667
2320127002,2016-05-03,08:00:00,473,101,24,0.4
2320127002,2016-05-03,09:00:00,0,56,0,0
2320127002,2016-05-03,10:00:00,0,55,0,0
2320127002,2016-05-03,11:00:00,0,55,0,0
2320127002,2016-05-03,12:00:00,0,55,0,0
2320127002,2016-05-03,13:00:00,0,55,0,0
2320127002,2016-05-03,14:00:00,0,55,0,0
2320127002,2016-05-03,15:00:00,0,55,0,0
2320127002,2016-05-03,16:00:00,0,55,0,0
2320127002,2016-05-03,17:00:00,49,62,3,0.05
2320127002,2016-05-03,18:00:00,261,83,15,0.25
2320127002,2016-05-03,19:00:00,720,113,28,0.466667
2320127002,2016-05-03,20:00:00,1940,172,61,1.016667
2320127002,2016-05-03,21:00:00,656,110,27,0.45
2320127002,2016-05-03,22:00:00,1364,141,46,0.766667
2320127002,2016-05-03,23:00:00,23,58,1,0.016667
2320127002,2016-05-04,00:00:00,0,55,0,0
2320127002,2016-05-04,01:00:00,0,55,0,0
2320127002,2016-05-04,02:00:00,0,55,0,0
2320127002,2016-05-04,03:00:00,0,55,0,0
2320127002,2016-05-04,04:00:00,58,61,3,0.05
2320127002,2016-05-04,05:00:00,0,55,0,0
2320127002,2016-05-04,06:00:00,269,83,16,0.266667
2320127002,2016-05-04,07:00:00,874,123,33,0.55
2320127002,2016-05-04,08:00:00,0,55,0,0
2320127002,2016-05-04,09:00:00,0,55,0,0
2320127002,2016-05-04,10:00:00,0,55,0,0
2320127002,2016-05-04,11:00:00,0,55,0,0
2320127002,2016-05-04,12:00:00,0,55,0,0
2320127002,2016-05-04,13:00:00,0,55,0,0
2320127002,2016-05-04,14:00:00,0,55,0,0
2320127002,2016-05-04,15:00:00,0,55,0,0
2320127002,2016-05-04,16:00:00,0,55,0,0
2320127002,2016-05-04,17:00:00,0,55,0,0
2320127002,2016-05-04,18:00:00,0,55,0,0
2320127002,2016-05-04,19:00:00,0,55,0,0
2320127002,2016-05-04,20:00:00,0,55,0,0
2320127002,2016-05-04,21:00:00,0,55,0,0
2320127002,2016-05-04,22:00:00,0,55,0,0
2320127002,2016-05-04,23:00:00,0,55,0,0
2320127002,2016-05-05,00:00:00,0,55,0,0
2320127002,2016-05-05,01:00:00,0,55,0,0
2320127002,2016-05-05,02:00:00,0,55,0,0
2320127002,2016-05-05,03:00:00,0,55,0,0
2320127002,2016-05-05,04:00:00,0,55,0,0
2320127002,2016-05-05,05:00:00,0,55,0,0
2320127002,2016-05-05,06:00:00,383,90,18,0.3
2320127002,2016-05-05,07:00:00,687,115,31,0.516667
2320127002,2016-05-05,08:00:00,604,105,26,0.433333
2320127002,2016-05-05,09:00:00,782,109,34,0.566667
2320127002,2016-05-05,10:00:00,601,108,27,0.45
2320127002,2016-05-05,11:00:00,427,97,23,0.383333
2320127002,2016-05-05,12:00:00,456,93,18,0.3
2320127002,2016-05-05,13:00:00,98,68,8,0.133333
2320127002,2016-05-05,14:00:00,0,55,0,0
2320127002,2016-05-05,15:00:00,0,55,0,0
2320127002,2016-05-05,16:00:00,0,55,0,0
2320127002,2016-05-05,17:00:00,68,62,4,0.066667
2320127002,2016-05-05,18:00:00,111,68,6,0.1
2320127002,2016-05-05,19:00:00,441,94,20,0.333333
2320127002,2016-05-05,20:00:00,267,83,15,0.25
2320127002,2016-05-05,21:00:00,219,75,11,0.183333
2320127002,2016-05-05,22:00:00,58,62,4,0.066667
2320127002,2016-05-05,23:00:00,0,55,0,0
2320127002,2016-05-06,00:00:00,0,55,0,0
2320127002,2016-05-06,01:00:00,0,55,0,0
2320127002,2016-05-06,02:00:00,0,55,0,0
2320127002,2016-05-06,03:00:00,0,55,0,0
2320127002,2016-05-06,04:00:00,0,55,0,0
2320127002,2016-05-06,05:00:00,178,69,7,0.116667
2320127002,2016-05-06,06:00:00,575,109,29,0.483333
2320127002,2016-05-06,07:00:00,478,94,19,0.316667
2320127002,2016-05-06,08:00:00,267,82,13,0.216667
2320127002,2016-05-06,09:00:00,600,97,17,0.283333
2320127002,2016-05-06,10:00:00,843,115,25,0.416667
2320127002,2016-05-06,11:00:00,676,110,27,0.45
2320127002,2016-05-06,12:00:00,378,86,15,0.25
2320127002,2016-05-06,13:00:00,0,55,0,0
2320127002,2016-05-06,14:00:00,0,55,0,0
2320127002,2016-05-06,15:00:00,0,55,0,0
2320127002,2016-05-06,16:00:00,0,55,0,0
2320127002,2016-05-06,17:00:00,0,55,0,0
2320127002,2016-05-06,18:00:00,0,55,0,0
2320127002,2016-05-06,19:00:00,0,55,0,0
2320127002,2016-05-06,20:00:00,210,77,12,0.2
2320127002,2016-05-06,21:00:00,227,82,15,0.25
2320127002,2016-05-06,22:00:00,315,87,17,0.283333
2320127002,2016-05-06,23:00:00,131,70,8,0.133333
2320127002,2016-05-07,00:00:00,0,55,0,0
2320127002,2016-05-07,01:00:00,0,55,0,0
2320127002,2016-05-07,02:00:00,0,55,0,0
2320127002,2016-05-07,03:00:00,0,55,0,0
2320127002,2016-05-07,04:00:00,0,55,0,0
2320127002,2016-05-07,05:00:00,277,80,13,0.216667
2320127002,2016-05-07,06:00:00,322,79,10,0.166667
2320127002,2016-05-07,07:00:00,277,82,14,0.233333
2320127002,2016-05-07,08:00:00,708,105,18,0.3
2320127002,2016-05-07,09:00:00,954,126,33,0.55
2320127002,2016-05-07,10:00:00,388,89,16,0.266667
2320127002,2016-05-07,11:00:00,322,87,15,0.25
2320127002,2016-05-07,12:00:00,460,100,25,0.416667
2320127002,2016-05-07,13:00:00,464,87,12,0.2
2320127002,2016-05-07,14:00:00,688,108,25,0.416667
2320127002,2016-05-07,15:00:00,753,120,32,0.533333
2320127002,2016-05-07,16:00:00,488,104,26,0.433333
2320127002,2016-05-07,17:00:00,303,84,16,0.266667
2320127002,2016-05-07,18:00:00,0,55,0,0
2320127002,2016-05-07,19:00:00,0,55,0,0
2320127002,2016-05-07,20:00:00,86,66,6,0.1
2320127002,2016-05-07,21:00:00,245,86,16,0.266667
2320127002,2016-05-07,22:00:00,410,102,27,0.45
2320127002,2016-05-07,23:00:00,234,83,15,0.25
2320127002,2016-05-08,00:00:00,0,55,0,0
2320127002,2016-05-08,01:00:00,0,55,0,0
2320127002,2016-05-08,02:00:00,0,55,0,0
2320127002,2016-05-08,03:00:00,0,55,0,0
2320127002,2016-05-08,04:00:00,0,55,0,0
2320127002,2016-05-08,05:00:00,0,55,0,0
2320127002,2016-05-08,06:00:00,0,55,0,0
2320127002,2016-05-08,07:00:00,0,55,0,0
2320127002,2016-05-08,08:00:00,156,74,9,0.15
2320127002,2016-05-08,09:00:00,248,82,14,0.233333
2320127002,2016-05-08,10:00:00,444,97,22,0.366667
2320127002,2016-05-08,11:00:00,520,102,24,0.4
2320127002,2016-05-08,12:00:00,633,105,22,0.366667
2320127002,2016-05-08,13:00:00,621,109,27,0.45
2320127002,2016-05-08,14:00:00,36,59,2,0.033333
2320127002,2016-05-08,15:00:00,0,55,0,0
2320127002,2016-05-08,16:00:00,148,72,9,0.15
2320127002,2016-05-08,17:00:00,475,100,24,0.4
2320127002,2016-05-08,18:00:00,376,93,19,0.316667
2320127002,2016-05-08,19:00:00,381,96,23,0.383333
2320127002,2016-05-08,20:00:00,164,79,11,0.183333
2320127002,2016-05-08,21:00:00,327,90,18,0.3
2320127002,2016-05-08,22:00:00,231,82,12,0.2
2320127002,2016-05-08,23:00:00,393,85,11,0.183333
2320127002,2016-05-09,00:00:00,317,87,16,0.266667
2320127002,2016-05-09,01:00:00,390,91,18,0.3
2320127002,2016-05-09,02:00:00,0,55,0,0
2320127002,2016-05-09,03:00:00,0,55,0,0
2320127002,2016-05-09,04:00:00,0,55,0,0
2320127002,2016-05-09,05:00:00,95,65,4,0.066667
2320127002,2016-05-09,06:00:00,224,80,12,0.2
2320127002,2016-05-09,07:00:00,713,105,22,0.366667
2320127002,2016-05-09,08:00:00,162,78,11,0.183333
2320127002,2016-05-09,09:00:00,184,76,10,0.166667
2320127002,2016-05-09,10:00:00,165,75,11,0.183333
2320127002,2016-05-09,11:00:00,0,55,0,0
2320127002,2016-05-09,12:00:00,0,55,0,0
2320127002,2016-05-09,13:00:00,0,55,0,0
2320127002,2016-05-09,14:00:00,0,58,0,0
2320127002,2016-05-09,15:00:00,524,98,19,0.316667
2320127002,2016-05-09,16:00:00,177,81,12,0.2
2320127002,2016-05-09,17:00:00,139,73,10,0.166667
2320127002,2016-05-09,18:00:00,0,55,0,0
2320127002,2016-05-09,19:00:00,0,55,0,0
2320127002,2016-05-09,20:00:00,0,55,0,0
2320127002,2016-05-09,21:00:00,0,55,0,0
2320127002,2016-05-09,22:00:00,0,55,0,0
2320127002,2016-05-09,23:00:00,0,55,0,0
2320127002,2016-05-10,00:00:00,0,55,0,0
2320127002,2016-05-10,01:00:00,0,55,0,0
2320127002,2016-05-10,02:00:00,0,55,0,0
2320127002,2016-05-10,03:00:00,0,55,0,0
2320127002,2016-05-10,04:00:00,0,55,0,0
2320127002,2016-05-10,05:00:00,0,55,0,0
2320127002,2016-05-10,06:00:00,71,67,6,0.1
2320127002,2016-05-10,07:00:00,364,94,21,0.35
2320127002,2016-05-10,08:00:00,182,78,11,0.183333
2320127002,2016-05-10,09:00:00,362,92,20,0.333333
2320127002,2016-05-10,10:00:00,493,93,18,0.3
2320127002,2016-05-10,11:00:00,1122,137,38,0.633333
2320127002,2016-05-10,12:00:00,947,125,32,0.533333
2320127002,2016-05-10,13:00:00,327,88,17,0.283333
2320127002,2016-05-10,14:00:00,283,87,17,0.283333
2320127002,2016-05-10,15:00:00,485,94,19,0.316667
2320127002,2016-05-10,16:00:00,483,103,25,0.416667
2320127002,2016-05-10,17:00:00,172,80,13,0.216667
2320127002,2016-05-10,18:00:00,427,94,20,0.333333
2320127002,2016-05-10,19:00:00,194,80,13,0.216667
2320127002,2016-05-10,20:00:00,300,89,18,0.3
2320127002,2016-05-10,21:00:00,15,58,2,0.033333
2320127002,2016-05-10,22:00:00,0,55,0,0
2320127002,2016-05-10,23:00:00,0,55,0,0
2320127002,2016-05-11,00:00:00,0,55,0,0
2320127002,2016-05-11,01:00:00,0,55,0,0
2320127002,2016-05-11,02:00:00,0,55,0,0
2320127002,2016-05-11,03:00:00,0,55,0,0
2320127002,2016-05-11,04:00:00,0,55,0,0
2320127002,2016-05-11,05:00:00,0,55,0,0
2320127002,2016-05-11,06:00:00,0,55,0,0
2320127002,2016-05-11,07:00:00,0,55,0,0
2320127002,2016-05-11,08:00:00,0,55,0,0
2320127002,2016-05-11,09:00:00,4,57,1,0.016667
2320127002,2016-05-11,10:00:00,472,102,25,0.416667
2320127002,2016-05-11,11:00:00,348,89,17,0.283333
2320127002,2016-05-11,12:00:00,446,100,24,0.4
2320127002,2016-05-11,13:00:00,283,81,14,0.233333
2320127002,2016-05-11,14:00:00,241,78,11,0.183333
2320127002,2016-05-11,15:00:00,364,92,20,0.333333
2320127002,2016-05-11,16:00:00,493,97,20,0.333333
2320127002,2016-05-11,17:00:00,999,127,34,0.566667
2320127002,2016-05-11,18:00:00,172,74,9,0.15
2320127002,2016-05-11,19:00:00,324,87,17,0.283333
2320127002,2016-05-11,20:00:00,723,115,30,0.5
2320127002,2016-05-11,21:00:00,522,102,25,0.416667
2320127002,2016-05-11,22:00:00,605,113,32,0.533333
2320127002,2016-05-11,23:00:00,428,95,21,0.35
2320127002,2016-05-12,00:00:00,0,55,0,0
2320127002,2016-05-12,01:00:00,0,55,0,0
2320127002,2016-05-12,02:00:00,0,56,0,0
2320127002,2016-05-12,03:00:00,0,55,0,0
2320127002,2016-05-12,04:00:00,0,55,0,0
2320127002,2016-05-12,05:00:00,0,55,0,0
2320127002,2016-05-12,06:00:00,0,55,0,0
2320127002,2016-05-12,07:00:00,0,55,0,0
2320127002,2016-05-12,08:00:00,0,55,0,0
2320127002,2016-05-12,09:00:00,119,70,8,0.133333
2320127002,2016-05-12,10:00:00,817,118,30,0.5
2320127002,2016-05-12,11:00:00,426,100,26,0.433333
2320127002,2016-05-12,12:00:00,535,107,28,0.466667
2320127002,2016-05-12,13:00:00,402,89,16,0.266667
2320127002,2016-05-12,14:00:00,265,83,16,0.266667
2347167796,2016-04-12,00:00:00,0,56,0,0
2347167796,2016-04-12,01:00:00,0,56,0,0
2347167796,2016-04-12,02:00:00,0,56,0,0
2347167796,2016-04-12,03:00:00,0,56,0,0
2347167796,2016-04-12,04:00:00,0,56,0,0
2347167796,2016-04-12,05:00:00,0,56,0,0
2347167796,2016-04-12,06:00:00,0,56,0,0
2347167796,2016-04-12,07:00:00,397,101,22,0.366667
2347167796,2016-04-12,08:00:00,1195,167,48,0.8
2347167796,2016-04-12,09:00:00,193,85,13,0.216667
2347167796,2016-04-12,10:00:00,111,74,7,0.116667
2347167796,2016-04-12,11:00:00,169,122,29,0.483333
2347167796,2016-04-12,12:00:00,179,83,11,0.183333
2347167796,2016-04-12,13:00:00,371,105,22,0.366667
2347167796,2016-04-12,14:00:00,47,134,32,0.533333
2347167796,2016-04-12,15:00:00,337,163,41,0.683333
2347167796,2016-04-12,16:00:00,135,84,13,0.216667
2347167796,2016-04-12,17:00:00,433,94,17,0.283333
2347167796,2016-04-12,18:00:00,1546,154,36,0.6
2347167796,2016-04-12,19:00:00,355,93,19,0.316667
2347167796,2016-04-12,20:00:00,1391,151,46,0.766667
2347167796,2016-04-12,21:00:00,3229,224,73,1.216667
2347167796,2016-04-12,22:00:00,25,59,1,0.016667
2347167796,2016-04-12,23:00:00,0,57,0,0
2347167796,2016-04-13,12:00:00,0,58,0,0
